,Age,Attrition,DailyRate,HourlyRate,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree
780,28,1,1366,72,8722,12355,1,0,12,3,0,10,2,2,10,7,1,9,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
781,26,0,192,59,3955,11141,1,0,16,3,2,6,2,3,5,3,1,3,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
782,30,0,1176,85,9957,9096,0,0,15,3,1,7,1,2,6,2,0,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
783,41,0,509,43,3376,18863,1,0,13,3,0,10,3,3,10,6,0,8,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
784,38,0,330,65,8823,24608,0,0,18,3,1,20,4,2,19,9,1,9,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
785,40,0,1492,61,10322,26542,4,0,20,4,1,14,6,3,11,10,11,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
786,27,0,1277,87,4621,5869,1,0,19,3,3,3,4,3,3,2,1,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
787,55,0,1091,65,10976,15813,3,0,18,3,1,23,4,3,3,2,1,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
788,28,0,857,59,3660,7909,3,0,13,3,0,10,4,4,8,7,1,7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
789,44,1,1376,91,10482,2326,9,0,14,3,1,24,1,3,20,6,3,6,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
790,33,0,654,34,7119,21214,4,0,15,3,1,9,2,3,3,2,1,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
791,35,1,1204,86,9582,10333,0,1,22,4,0,9,2,3,8,7,4,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
792,33,1,827,54,4508,3129,1,0,22,4,0,14,4,3,13,7,3,8,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
793,28,0,895,50,2207,22482,1,0,16,3,1,4,5,2,4,2,2,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
794,34,0,618,45,7756,22266,0,0,17,3,0,7,1,2,6,2,0,4,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
795,37,0,309,88,6694,24223,2,1,14,3,3,8,5,3,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
796,25,1,1219,32,3691,4605,1,1,15,3,1,7,3,4,7,7,5,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
797,26,1,1330,37,2377,19373,1,0,20,4,1,1,0,2,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
798,33,1,1017,55,2313,2993,4,1,20,4,0,5,0,3,2,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
799,42,0,469,35,17665,14399,0,0,17,3,1,23,3,3,22,6,13,7,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
800,28,1,1009,45,2596,7160,1,0,15,3,2,1,2,3,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
801,50,1,959,81,4728,17251,3,1,14,3,0,5,4,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
802,33,0,970,30,4302,13401,0,0,17,3,1,4,3,3,3,2,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
803,34,0,697,40,2979,22478,3,0,17,3,3,6,2,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
804,48,0,1262,35,16885,16154,2,0,22,4,0,27,3,2,5,4,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
805,45,0,1050,65,5593,17970,1,0,13,3,1,15,2,3,15,10,4,12,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
806,52,0,994,87,10445,15322,7,0,19,3,0,18,4,3,8,6,4,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
807,38,0,770,73,8740,5569,0,1,14,3,2,9,2,3,8,7,2,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
808,29,0,1107,93,2514,26968,4,0,22,4,1,11,1,3,7,5,1,7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
809,28,0,950,93,7655,8039,0,0,17,3,3,10,3,2,9,7,1,7,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
810,46,0,406,52,17465,15596,3,0,12,3,1,23,3,3,12,9,4,9,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
811,38,0,130,32,7351,20619,7,0,16,3,0,10,2,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
812,43,0,1082,83,10820,11535,8,0,11,3,1,18,1,3,8,7,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
813,39,1,203,84,12169,13547,7,0,11,3,3,21,4,3,18,7,11,5,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
814,40,0,1308,44,19626,17544,1,0,14,3,0,21,2,4,20,7,4,9,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
815,21,0,984,70,2070,25326,1,1,11,3,0,2,6,4,2,2,2,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
816,39,0,439,70,6782,8770,9,0,15,3,0,9,2,2,5,4,0,3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
817,36,0,217,78,7779,23238,2,0,20,4,0,18,0,3,11,9,0,9,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
818,31,0,793,67,2791,21981,0,0,12,3,1,3,4,3,2,2,2,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
819,28,0,1451,67,3201,19911,0,0,17,3,0,6,2,1,5,3,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
820,35,0,1182,54,4968,18500,1,0,11,3,1,5,3,3,5,2,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
821,49,0,174,56,13120,11879,6,0,17,3,1,22,3,3,9,8,2,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
822,34,0,1003,95,4033,15834,2,0,11,3,0,5,3,2,3,2,0,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
823,29,0,490,61,3291,17940,0,0,14,3,2,8,2,2,7,5,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
824,42,0,188,56,4272,9558,4,0,19,3,0,16,3,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
825,29,0,718,79,5056,17689,1,1,15,3,1,10,2,2,10,7,1,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
826,38,0,433,37,2844,6004,1,0,13,3,1,7,2,4,7,6,5,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
827,28,0,773,39,2703,22088,1,1,14,3,1,3,2,3,3,1,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
828,18,1,247,80,1904,13556,1,0,12,3,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
829,33,1,603,77,8224,18385,0,1,17,3,0,6,3,3,5,2,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
830,41,0,167,46,4766,9051,3,1,11,3,1,6,4,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
831,31,1,874,72,2610,6233,1,0,12,3,1,2,5,2,2,2,2,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
832,37,0,367,52,5731,17171,7,0,13,3,2,9,2,3,6,2,1,3,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
833,27,0,199,55,2539,7950,1,0,13,3,1,4,0,3,4,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
834,34,0,1400,70,5714,5829,1,0,20,4,0,6,3,2,6,5,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
835,35,0,528,100,4323,7108,1,0,17,3,0,6,2,1,5,4,1,4,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
836,29,1,408,45,7336,11162,1,0,13,3,1,11,3,1,11,8,3,10,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
837,40,0,593,88,13499,13782,9,0,17,3,0,20,3,2,18,7,2,13,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
838,42,1,481,44,13758,2447,0,1,12,3,0,22,2,2,21,9,13,14,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
839,42,0,647,45,5155,2253,7,0,13,3,0,9,3,4,6,4,1,5,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
840,35,0,982,58,2258,16340,6,0,12,3,1,10,2,3,8,0,1,7,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
841,24,0,477,49,3597,6409,8,0,22,4,0,6,2,3,4,3,1,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
842,28,1,1485,79,2515,22955,1,1,11,3,0,1,4,2,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
843,26,0,1384,82,4420,13421,1,0,22,4,1,8,2,3,8,7,0,7,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
844,30,0,852,72,6578,2706,1,0,18,3,1,10,3,3,10,3,1,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
845,40,0,902,92,4422,21203,3,1,13,3,1,16,3,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
846,35,0,819,44,10274,19588,2,0,18,3,1,15,2,4,7,7,6,4,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
847,34,0,669,97,5343,25755,0,0,20,4,0,14,3,3,13,9,4,9,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
848,35,0,636,47,2376,26537,1,0,13,3,1,2,2,4,2,2,2,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
849,43,1,1372,85,5346,9489,8,0,13,3,0,7,2,2,4,3,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
850,32,0,862,76,2827,14947,1,0,12,3,3,1,3,3,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
851,56,0,718,92,19943,18575,4,0,13,3,1,28,2,3,5,2,4,2,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
852,29,0,1401,54,3131,26342,1,0,13,3,1,10,5,3,10,8,0,8,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
853,19,0,645,54,2552,7172,1,0,25,4,0,1,4,3,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
854,45,0,1457,83,4477,20100,4,1,19,3,1,7,2,2,3,2,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
855,37,0,977,56,6474,9961,1,0,13,3,1,14,2,2,14,8,3,11,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
856,20,0,805,87,3033,12828,1,0,12,3,0,2,2,2,2,2,1,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
857,44,1,1097,96,2936,10826,1,1,11,3,0,6,4,3,6,4,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
858,53,0,1223,50,18606,18640,3,0,18,3,1,26,6,3,7,7,4,7,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
859,29,0,942,69,2168,26933,0,1,18,3,1,6,2,2,5,4,1,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
860,22,1,1256,48,2853,4223,0,1,11,3,1,1,5,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
861,46,0,1402,69,17048,24097,8,0,23,4,0,28,2,3,26,15,15,9,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
862,44,0,111,74,2290,4279,2,0,13,3,0,6,3,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
863,33,0,147,99,3600,8429,1,0,13,3,1,5,2,3,5,4,1,4,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
864,41,1,906,95,2107,20293,6,0,17,3,1,5,2,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
865,30,0,1329,61,4115,13192,8,0,19,3,3,8,3,3,4,3,0,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
866,40,0,1184,62,4327,25440,5,0,12,3,3,5,2,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
867,50,0,1421,30,17856,9490,2,0,22,4,1,32,3,3,2,2,2,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
868,28,0,1179,78,3196,12449,1,0,12,3,3,6,2,3,6,5,3,3,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
869,46,0,1450,52,19081,10849,5,0,11,3,1,25,2,3,4,2,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
870,35,0,1361,94,8966,21026,3,1,15,3,3,15,2,3,7,7,1,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
871,24,1,984,97,2210,3372,1,0,13,3,1,1,3,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
872,33,0,1146,82,4539,4905,1,0,12,3,1,10,3,2,10,7,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
873,36,0,917,60,2741,6865,1,0,14,3,1,7,4,3,7,7,1,7,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
874,30,0,853,49,3491,11309,1,0,13,3,3,10,4,2,10,7,8,9,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
875,44,0,200,32,4541,7744,1,0,25,4,0,20,3,3,20,11,13,17,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
876,20,0,654,43,2678,5050,1,0,17,3,0,2,2,3,2,1,2,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
877,46,0,150,60,7379,17433,2,0,11,3,1,12,3,2,6,3,1,4,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
878,42,0,179,79,6272,12858,7,0,16,3,1,10,3,4,4,3,0,3,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
879,60,0,696,52,5220,10893,0,1,18,3,1,12,3,3,11,7,1,9,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
880,32,0,116,77,2743,7331,1,0,20,4,1,2,2,3,2,2,2,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
881,32,0,1316,38,4998,2338,4,1,14,3,0,10,2,3,8,7,0,7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
882,36,0,363,77,10252,4235,2,1,21,4,1,17,2,3,7,7,7,7,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
883,33,0,117,60,2781,6311,0,0,13,3,1,15,5,3,14,10,4,10,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
884,40,0,107,84,6852,11591,7,0,12,3,1,7,2,4,5,1,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
885,25,0,1356,57,4950,20623,0,0,14,3,0,5,4,3,4,3,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
886,30,0,1465,63,3579,9369,0,1,21,4,1,12,2,3,11,9,5,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
887,42,0,458,60,13191,23281,3,1,17,3,0,20,6,3,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
888,35,0,1212,78,10377,13755,4,1,11,3,1,16,6,2,13,2,4,12,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
889,27,0,1103,42,2235,14377,1,1,14,3,2,9,3,2,9,7,6,8,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
890,54,0,966,53,10502,9659,7,0,17,3,1,33,2,1,5,4,1,4,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
891,44,0,1117,72,2011,19982,1,0,13,3,1,10,5,3,10,5,7,7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
892,19,1,504,96,1859,6148,1,1,25,4,0,1,2,4,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
893,29,0,1010,97,3760,5598,1,0,15,3,3,3,5,3,3,2,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
894,54,0,685,85,17779,23474,3,0,14,3,0,36,2,3,10,9,0,9,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
895,31,0,1332,80,6833,17089,1,1,12,3,0,6,2,2,6,5,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
896,31,0,1062,96,6812,17198,1,0,19,3,0,10,2,3,10,9,1,8,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
897,59,0,326,48,5171,16490,5,0,17,3,0,13,2,3,6,1,0,5,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
898,43,0,920,96,19740,18625,3,0,14,3,1,25,2,3,8,7,0,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
899,49,0,1098,85,18711,12124,2,0,13,3,1,23,2,4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
900,36,0,469,46,3692,9256,1,0,12,3,0,12,2,2,11,10,0,7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
901,48,0,969,76,2559,16620,5,0,11,3,0,7,4,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
902,27,0,1167,76,2517,3208,1,0,11,3,3,5,2,3,5,3,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
903,29,0,1329,82,6623,4204,1,1,11,3,2,6,2,3,6,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
904,48,0,715,76,18265,8733,6,0,12,3,0,25,3,4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
905,29,0,694,87,16124,3423,3,0,14,3,2,9,2,2,7,7,1,7,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
906,34,0,1320,89,2585,21643,0,0,17,3,0,2,5,2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
907,44,0,1099,88,18213,8751,7,0,11,3,1,26,5,3,22,9,3,10,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
908,33,0,536,82,8380,21708,0,1,14,3,2,10,3,3,9,8,0,8,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
909,19,0,265,57,2994,21221,1,1,12,3,0,1,2,3,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
910,23,0,373,47,1223,16901,1,0,22,4,1,1,2,3,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
911,25,1,599,73,1118,8040,1,1,14,3,0,1,4,3,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
912,26,0,583,53,2875,9973,1,1,20,4,0,8,2,2,8,5,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
913,45,1,1449,94,18824,2493,2,1,16,3,0,26,2,3,24,10,1,11,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
914,55,0,177,37,13577,25592,1,1,15,3,1,34,3,3,33,9,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
915,21,1,251,45,2625,25308,1,0,20,4,0,2,2,1,2,2,2,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
916,46,0,168,33,18789,9946,2,0,14,3,1,26,2,3,11,4,0,8,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
917,34,0,131,86,4538,6039,0,1,12,3,0,4,3,3,3,2,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
918,51,0,237,83,19847,19196,4,1,24,4,1,31,5,2,29,10,11,10,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
919,59,0,1429,67,10512,20002,6,0,12,3,0,25,6,2,9,7,5,4,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
920,34,0,135,46,4444,22534,4,0,13,3,2,15,2,4,11,8,5,10,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
921,28,0,791,44,2154,6842,0,1,11,3,0,5,2,2,4,2,0,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
922,44,0,1199,92,19190,17477,1,0,14,3,2,26,4,2,25,9,14,13,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
923,34,0,648,56,4490,21833,4,0,11,3,2,14,5,4,10,9,1,8,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
924,35,0,735,66,3506,6020,0,1,14,3,0,4,3,3,3,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
925,42,0,603,78,2372,5628,6,1,16,3,0,18,2,3,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
926,43,0,531,56,10231,20364,3,0,14,3,0,23,3,4,21,7,15,17,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
927,36,0,429,53,5410,2323,9,1,11,3,0,18,2,3,16,14,5,12,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
928,44,1,621,73,7978,14075,1,0,11,3,1,10,2,3,10,7,0,5,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
929,28,0,193,52,3867,14222,1,1,12,3,1,2,2,3,2,2,2,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
930,51,0,968,40,2838,4257,0,0,14,3,0,8,6,2,7,0,7,7,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
931,30,0,879,72,4695,12858,7,1,18,3,0,10,3,3,8,4,1,7,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
932,29,1,806,39,3339,17285,3,1,13,3,2,10,2,3,7,7,7,7,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
933,28,0,640,84,2080,4732,2,0,11,3,0,5,2,2,3,2,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
934,25,0,266,40,2096,18830,1,0,18,3,0,2,3,2,2,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
935,32,0,604,56,6209,11693,1,0,15,3,2,10,4,4,10,7,0,8,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
936,45,0,364,83,18061,13035,3,0,22,4,0,22,4,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
